year,round,round_order,college_code,college_name,branch,category,closing_rank
2022,R2,2,E051,G M Institute of Technology,"CS-
Computer Science & Engineering",GM,75825
2022,R2,2,E051,G M Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,46402
2022,R2,2,E051,G M Institute of Technology,"IS-
Information Science & Engineering",GM,68630
2022,R2,2,E053,Gopalan College of Engineering & Management,"CS-
Computer Science & Engineering",GM,71333
2022,R2,2,E053,Gopalan College of Engineering & Management,"EC-
Electronics & Communicat ion Engineering",GM,75891
2022,R2,2,E053,Gopalan College of Engineering & Management,"IS-
Information Science & Engineering",GM,45300
2022,R2,2,E055,G.S.S.S. Institute of Engineering & Technology for Women,AD-Artificial Intelligence & Data Science,GM,57870
2022,R2,2,E055,G.S.S.S. Institute of Engineering & Technology for Women,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,40753
2022,R2,2,E055,G.S.S.S. Institute of Engineering & Technology for Women,"CS-
Computer Science & Engineering",GM,30960
2022,R2,2,E055,G.S.S.S. Institute of Engineering & Technology for Women,"EC-
Electronics & Communicat ion Engineering",GM,74300
2022,R2,2,E055,G.S.S.S. Institute of Engineering & Technology for Women,"IS-
Information Science & Engineering",GM,36682
2022,R2,2,E056,H.K.E.Society's P. D.A. College of Engineering,"CS-
Computer Science & Engineering",GM,77070
2022,R2,2,E058,(Constituent College of JSS Science and Technology University),"CS-
Computer Science & Engineering",GM,2323
2022,R2,2,E059,Jawaharlal Nehru New College Of Engineering (JNNCE),AI-Artificial Intelligence & Machine Learning,GM,60693
2022,R2,2,E059,Jawaharlal Nehru New College Of Engineering (JNNCE),"CD-
Computer Science & Engineering (Data Science)",GM,73393
2022,R2,2,E059,Jawaharlal Nehru New College Of Engineering (JNNCE),"CS-
Computer Science & Engineering",GM,39956
2022,R2,2,E059,Jawaharlal Nehru New College Of Engineering (JNNCE),"EC-
Electronics & Communicat ion Engineering",GM,75103
2022,R2,2,E059,Jawaharlal Nehru New College Of Engineering (JNNCE),"IS-
Information Science & Engineering",GM,65636
2022,R2,2,E060,J.S.S. Academy of Technical Education,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,15874
2022,R2,2,E060,J.S.S. Academy of Technical Education,"CS-
Computer Science & Engineering",GM,13680
2022,R2,2,E060,J.S.S. Academy of Technical Education,CV-Civil Engineering,GM,59059
2022,R2,2,E060,J.S.S. Academy of Technical Education,"EC-
Electronics & Communicat ion Engineering",GM,23851
2022,R2,2,E060,J.S.S. Academy of Technical Education,"EI-
Electronics & Instrumenta tion Engineering",GM,29670
2022,R2,2,E060,J.S.S. Academy of Technical Education,"IS-
Information Science & Engineering",GM,18197
2022,R2,2,E060,J.S.S. Academy of Technical Education,"ME-
Mechanical Engineering",GM,49796
2022,R2,2,E061,JSS Science & Technology University,"BT-
Biotechnology",GM,69433
2022,R2,2,E061,JSS Science & Technology University,CV-Civil Engineering,GM,76562
2022,R2,2,E061,JSS Science & Technology University,"ME-
Mechanical Engineering",GM,42285
2022,R2,2,E062,Jain College of Engineering,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,38208
2022,R2,2,E062,Jain College of Engineering,"CS-
Computer Science & Engineering",GM,33664
2022,R2,2,E062,Jain College of Engineering,"EC-
Electronics & Communicat ion Engineering",GM,74691
2022,R2,2,E063,Jnana Vikas Institute of Technology,"CS-
Computer Science & Engineering",GM,55008
2022,R2,2,E064,Jain College of Engineering and Research,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,69521
2022,R2,2,E064,Jain College of Engineering and Research,"CS-
Computer Science & Engineering",GM,74324
2022,R2,2,E064,Jain College of Engineering and Research,"EC-
Electronics & Communicat ion Engineering",GM,63555
2022,R2,2,E065,"Campus. (Formerly called as KLE Dr. M.S.sheshgiri college of Engineering and Technology, Belagavi.)","CS-
Computer Science & Engineering",GM,22695
2022,R2,2,E065,"Campus. (Formerly called as KLE Dr. M.S.sheshgiri college of Engineering and Technology, Belagavi.)","EC-
Electronics & Communicat ion Engineering",GM,38661
2022,R2,2,E065,"Campus. (Formerly called as KLE Dr. M.S.sheshgiri college of Engineering and Technology, Belagavi.)",EE-Electrical & Electronics Engineering,GM,46751
2022,R2,2,E066,KLE College of Engineering and Technology,AD-Artificial Intelligence & Data Science,GM,62144
2022,R2,2,E066,KLE College of Engineering and Technology,"CS-
Computer Science & Engineering",GM,44769
2022,R2,2,E066,KLE College of Engineering and Technology,"EC-
Electronics & Communicat ion Engineering",GM,73628
2022,R2,2,E067,K.S. School of Engineering & Management,AD-Artificial Intelligence & Data Science,GM,65584
2022,R2,2,E067,K.S. School of Engineering & Management,"CS-
Computer Science & Engineering",GM,67215
2022,R2,2,E068,K S Institute Of Technology,AI-Artificial Intelligence & Machine Learning,GM,45336
2022,R2,2,E068,K S Institute Of Technology,"CG-
Computer Science & Design",GM,68381
2022,R2,2,E068,K S Institute Of Technology,CM-Computer & Communication Engineering,GM,72992
2022,R2,2,E068,K S Institute Of Technology,"CS-
Computer Science & Engineering",GM,42491
2022,R2,2,E068,K S Institute Of Technology,"EC-
Electronics & Communicat ion Engineering",GM,68530
2022,R2,2,E070,Kalpataru Institute Of Technology,"CS-
Computer Science & Engineering",GM,74881
2022,R2,2,E072,K.L.E Society's K.L.E Institute of Technology,"CS-
Computer Science & Engineering",GM,39912
2022,R2,2,E072,K.L.E Society's K.L.E Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,57974
2022,R2,2,E072,K.L.E Society's K.L.E Institute of Technology,EE-Electrical & Electronics Engineering,GM,71084
2022,R2,2,E073,KLS Gogte Institute of Technology,"AE-
Aeronautical Engineering",GM,42614
2022,R2,2,E073,KLS Gogte Institute of Technology,"CS-
Computer Science & Engineering",GM,20775
2022,R2,2,E073,KLS Gogte Institute of Technology,CV-Civil Engineering,GM,66894
2022,R2,2,E073,KLS Gogte Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,35509
2022,R2,2,E073,KLS Gogte Institute of Technology,EE-Electrical & Electronics Engineering,GM,35205
2022,R2,2,E073,KLS Gogte Institute of Technology,"IS-
Information Science & Engineering",GM,28622
2022,R2,2,E073,KLS Gogte Institute of Technology,"ME-
Mechanical Engineering",GM,39972
2022,R2,2,E074,KLS Vishwanathrao Deshpande Institute of Technology,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,76119
2022,R2,2,E074,KLS Vishwanathrao Deshpande Institute of Technology,"CS-
Computer Science & Engineering",GM,64697
2022,R2,2,E074,KLS Vishwanathrao Deshpande Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,76214
2022,R2,2,E075,K N S Institute of Technology,"CS-
Computer Science & Engineering",GM,73974
2022,R2,2,E076,M.S. Engineering College,AI-Artificial Intelligence & Machine Learning,GM,47825
2022,R2,2,E076,M.S. Engineering College,"CS-
Computer Science & Engineering",GM,77056
2022,R2,2,E076,M.S. Engineering College,"EC-
Electronics & Communicat ion Engineering",GM,29849
2022,R2,2,E077,M S Ramaiah Institute of Technology,AD-Artificial Intelligence & Data Science,GM,1920
2022,R2,2,E077,M S Ramaiah Institute of Technology,AI-Artificial Intelligence & Machine Learning,GM,1844
2022,R2,2,E077,M S Ramaiah Institute of Technology,"BT-
Biotechnology",GM,21500
2022,R2,2,E077,M S Ramaiah Institute of Technology,CH-Chemical Engineering,GM,18262
2022,R2,2,E077,M S Ramaiah Institute of Technology,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1294
2022,R2,2,E077,M S Ramaiah Institute of Technology,"CS-
Computer Science & Engineering",GM,915
2022,R2,2,E077,M S Ramaiah Institute of Technology,CV-Civil Engineering,GM,23905
2022,R2,2,E077,M S Ramaiah Institute of Technology,"CY-
Computer Science & Engineering (Cyber Security)",GM,1565
2022,R2,2,E077,M S Ramaiah Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,2798
2022,R2,2,E077,M S Ramaiah Institute of Technology,EE-Electrical & Electronics Engineering,GM,4235
2022,R2,2,E077,M S Ramaiah Institute of Technology,"EI-
Electronics & Instrumenta tion Engineering",GM,5802
2022,R2,2,E077,M S Ramaiah Institute of Technology,ET-Electronics & Telecommunic ation Engineering,GM,4570
2022,R2,2,E077,M S Ramaiah Institute of Technology,"IS-
Information Science & Engineering",GM,1671
2022,R2,2,E077,M S Ramaiah Institute of Technology,MD-Medical Electronics Engineering,GM,26834
2022,R2,2,E077,M S Ramaiah Institute of Technology,"ME-
Mechanical Engineering",GM,13051
2022,R2,2,E078,Maharaja Institute of Technology,"CD-
Computer Science & Engineering (Data Science)",GM,72855
2022,R2,2,E078,Maharaja Institute of Technology,"CE-
Computer Engineering",GM,66422
2022,R2,2,E078,Maharaja Institute of Technology,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,68711
2022,R2,2,E078,Maharaja Institute of Technology,"CS-
Computer Science & Engineering",GM,57219
2022,R2,2,E078,Maharaja Institute of Technology,CV-Civil Engineering,GM,43537
2022,R2,2,E078,Maharaja Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,68798
2022,R2,2,E078,Maharaja Institute of Technology,"IS-
Information Science & Engineering",GM,76654
2022,R2,2,E079,Malnad College of Engineering,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,56736
2022,R2,2,E079,Malnad College of Engineering,"CS-
Computer Science & Engineering",GM,76228
2022,R2,2,E079,Malnad College of Engineering,"EC-
Electronics & Communicat ion Engineering",GM,71453
2022,R2,2,E079,Malnad College of Engineering,"IS-
Information Science & Engineering",GM,61136
2022,R2,2,E080,Mangalore Institute of Technology and Engineering,AI-Artificial Intelligence & Machine Learning,GM,71096
2022,R2,2,E080,Mangalore Institute of Technology and Engineering,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,59376
2022,R2,2,E080,Mangalore Institute of Technology and Engineering,"CS-
Computer Science & Engineering",GM,76105
2022,R2,2,E080,Mangalore Institute of Technology and Engineering,"IS-
Information Science & Engineering",GM,52544
2022,R2,2,E082,Maharaja Institute of Technology,AD-Artificial Intelligence & Data Science,GM,22551
2022,R2,2,E082,Maharaja Institute of Technology,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,58282
2022,R2,2,E082,Maharaja Institute of Technology,"CS-
Computer Science & Engineering",GM,74800
2022,R2,2,E083,Mysuru Royal Institute of Technology,"CS-
Computer Science & Engineering",GM,66638
2022,R2,2,E084,Nagarjuna College of Engineering & Technology,"CD-
Computer Science & Engineering (Data Science)",GM,73988
2022,R2,2,E084,Nagarjuna College of Engineering & Technology,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,75910
2022,R2,2,E084,Nagarjuna College of Engineering & Technology,"CS-
Computer Science & Engineering",GM,76931
2022,R2,2,E084,Nagarjuna College of Engineering & Technology,"IS-
Information Science & Engineering",GM,50744
2022,R2,2,E085,The National Institute of Engineering - North Campus,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,6826
2022,R2,2,E085,The National Institute of Engineering - North Campus,"CS-
Computer Science & Engineering",GM,5307
2022,R2,2,E085,The National Institute of Engineering - North Campus,"IS-
Information Science & Engineering",GM,7535
2022,R2,2,E086,Nitte Meenakshi Institute of Technology,AD-Artificial Intelligence & Data Science,GM,9362
2022,R2,2,E086,Nitte Meenakshi Institute of Technology,"AE-
Aeronautical Engineering",GM,40021
2022,R2,2,E086,Nitte Meenakshi Institute of Technology,AI-Artificial Intelligence & Machine Learning,GM,8259
2022,R2,2,E086,Nitte Meenakshi Institute of Technology,"CS-
Computer Science & Engineering",GM,7035
2022,R2,2,E086,Nitte Meenakshi Institute of Technology,CV-Civil Engineering,GM,76321
2022,R2,2,E086,Nitte Meenakshi Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,14714
2022,R2,2,E086,Nitte Meenakshi Institute of Technology,EE-Electrical & Electronics Engineering,GM,24716
2022,R2,2,E086,Nitte Meenakshi Institute of Technology,"IS-
Information Science & Engineering",GM,9855
2022,R2,2,E086,Nitte Meenakshi Institute of Technology,"ME-
Mechanical Engineering",GM,44756
2022,R2,2,E088,Navodaya Institute of Technology,"CS-
Computer Science & Engineering",GM,59371
2022,R2,2,E089,P. E. S. College of Engineering,"CD-
Computer Science & Engineering (Data Science)",GM,17747
2022,R2,2,E089,P. E. S. College of Engineering,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,16370
2022,R2,2,E089,P. E. S. College of Engineering,"CS-
Computer Science & Engineering",GM,13714
2022,R2,2,E089,P. E. S. College of Engineering,CV-Civil Engineering,GM,63719
2022,R2,2,E089,P. E. S. College of Engineering,"EC-
Electronics & Communicat ion Engineering",GM,24948
2022,R2,2,E089,P. E. S. College of Engineering,EE-Electrical & Electronics Engineering,GM,26703
2022,R2,2,E089,P. E. S. College of Engineering,"IS-
Information Science & Engineering",GM,18454
2022,R2,2,E090,P E S Institute of Technology & Management,AI-Artificial Intelligence & Machine Learning,GM,26129
2022,R2,2,E090,P E S Institute of Technology & Management,"CD-
Computer Science & Engineering (Data Science)",GM,26778
2022,R2,2,E090,P E S Institute of Technology & Management,"CE-
Computer Engineering",GM,31129
2022,R2,2,E090,P E S Institute of Technology & Management,"CG-
Computer Science & Design",GM,40464
2022,R2,2,E090,P E S Institute of Technology & Management,"CS-
Computer Science & Engineering",GM,22127
2022,R2,2,E090,P E S Institute of Technology & Management,CV-Civil Engineering,GM,47074
2022,R2,2,E090,P E S Institute of Technology & Management,"EC-
Electronics & Communicat ion Engineering",GM,42922
2022,R2,2,E090,P E S Institute of Technology & Management,EE-Electrical & Electronics Engineering,GM,74757
2022,R2,2,E090,P E S Institute of Technology & Management,"IST-
Information Science & Technology",GM,33957
2022,R2,2,E090,P E S Institute of Technology & Management,"ME-
Mechanical Engineering",GM,76402
2022,R2,2,E095,R.V. College of Engineering,AI-Artificial Intelligence & Machine Learning,GM,604
2022,R2,2,E095,R.V. College of Engineering,"AS-
Aerospace Engineering",GM,4310
2022,R2,2,E095,R.V. College of Engineering,"BT-
Biotechnology",GM,14853
2022,R2,2,E095,R.V. College of Engineering,"CD-
Computer Science & Engineering (Data Science)",GM,411
2022,R2,2,E095,R.V. College of Engineering,CH-Chemical Engineering,GM,11583
2022,R2,2,E095,R.V. College of Engineering,"CS-
Computer Science & Engineering",GM,308
2022,R2,2,E095,R.V. College of Engineering,CV-Civil Engineering,GM,13500
2022,R2,2,E095,R.V. College of Engineering,"CY-
Computer Science & Engineering (Cyber Security)",GM,632
2022,R2,2,E095,R.V. College of Engineering,"EC-
Electronics & Communicat ion Engineering",GM,1055
2022,R2,2,E095,R.V. College of Engineering,EE-Electrical & Electronics Engineering,GM,2050
2022,R2,2,E095,R.V. College of Engineering,"EI-
Electronics & Instrumenta tion Engineering",GM,2717
2022,R2,2,E095,R.V. College of Engineering,ET-Electronics & Telecommunic ation Engineering,GM,2349
2022,R2,2,E095,R.V. College of Engineering,"IS-
Information Science & Engineering",GM,516
2022,R2,2,E095,R.V. College of Engineering,"ME-
Mechanical Engineering",GM,6499
2022,R2,2,E097,R.R.Institute of Technology,"CS-
Computer Science & Engineering",GM,72546
2022,R2,2,E097,R.R.Institute of Technology,"ME-
Mechanical Engineering",GM,67552
2022,R2,2,E099,RajaRajeswari College of Engineering,AI-Artificial Intelligence & Machine Learning,GM,64453
2022,R2,2,E099,RajaRajeswari College of Engineering,"CG-
Computer Science & Design",GM,60953
2022,R2,2,E099,RajaRajeswari College of Engineering,"CS-
Computer Science & Engineering",GM,76568
2022,R2,2,E099,RajaRajeswari College of Engineering,"IS-
Information Science & Engineering",GM,38627
2022,R2,2,E100,Rajeev Institute of Technology,"CS-
Computer Science & Engineering",GM,74076
2022,R2,2,E101,Rajiv Gandhi Institute of Technology,"CS-
Computer Science & Engineering",GM,73778
2022,R2,2,E104,RNS Institute of Technology,AD-Artificial Intelligence & Data Science,GM,14836
2022,R2,2,E104,RNS Institute of Technology,"CD-
Computer Science & Engineering (Data Science)",GM,14073
2022,R2,2,E104,RNS Institute of Technology,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,14262
2022,R2,2,E104,RNS Institute of Technology,"CS-
Computer Science & Engineering",GM,9571
2022,R2,2,E104,RNS Institute of Technology,"CY-
Computer Science & Engineering (Cyber Security)",GM,14552
2022,R2,2,E104,RNS Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,21629
2022,R2,2,E104,RNS Institute of Technology,"IS-
Information Science & Engineering",GM,13839
2022,R2,2,E105,Bheemanna Khandre Institute of Technology,"CS-
Computer Science & Engineering",GM,31977
2022,R2,2,E105,Bheemanna Khandre Institute of Technology,"CY-
Computer Science & Engineering (Cyber Security)",GM,60293
2022,R2,2,E107,S J B Institute of Technology,AI-Artificial Intelligence & Machine Learning,GM,26481
2022,R2,2,E107,S J B Institute of Technology,"CD-
Computer Science & Engineering (Data Science)",GM,26698
2022,R2,2,E107,S J B Institute of Technology,"CS-
Computer Science & Engineering",GM,21999
2022,R2,2,E107,S J B Institute of Technology,CV-Civil Engineering,GM,75937
2022,R2,2,E107,S J B Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,36463
2022,R2,2,E107,S J B Institute of Technology,EE-Electrical & Electronics Engineering,GM,44640
2022,R2,2,E107,S J B Institute of Technology,"IS-
Information Science & Engineering",GM,27437
2022,R2,2,E107,S J B Institute of Technology,"ME-
Mechanical Engineering",GM,26599
2022,R2,2,E108,SJC Institute of Technology,AD-Artificial Intelligence & Data Science,GM,68103
2022,R2,2,E108,SJC Institute of Technology,"AS-
Aerospace Engineering",GM,67475
2022,R2,2,E108,SJC Institute of Technology,"CG-
Computer Science & Design",GM,61319
2022,R2,2,E108,SJC Institute of Technology,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,64636
2022,R2,2,E108,SJC Institute of Technology,"CS-
Computer Science & Engineering",GM,75919
2022,R2,2,E108,SJC Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,42275
2022,R2,2,E108,SJC Institute of Technology,"IS-
Information Science & Engineering",GM,58094
2022,R2,2,E109,S.E.A. College of Engineering & Technology,AI-Artificial Intelligence & Machine Learning,GM,42289
2022,R2,2,E109,S.E.A. College of Engineering & Technology,"CS-
Computer Science & Engineering",GM,50625
2022,R2,2,E110,SSET's S.G. Balekundri Institute of Technology,AD-Artificial Intelligence & Data Science,GM,55549
2022,R2,2,E110,SSET's S.G. Balekundri Institute of Technology,"CS-
Computer Science & Engineering",GM,71547
2022,R2,2,E111,S.J.P.N.Trust's Hirasugar Institute of Technology,"CS-
Computer Science & Engineering",GM,61366
2022,R2,2,E112,Sahyadri College of Engineering & Management,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,75084
2022,R2,2,E112,Sahyadri College of Engineering & Management,"CS-
Computer Science & Engineering",GM,56572
2022,R2,2,E112,Sahyadri College of Engineering & Management,"EC-
Electronics & Communicat ion Engineering",GM,60010
2022,R2,2,E112,Sahyadri College of Engineering & Management,"IS-
Information Science & Engineering",GM,59206
2022,R2,2,E113,Sai Vidya Institute of Technology,"CD-
Computer Science & Engineering (Data Science)",GM,74776
2022,R2,2,E113,Sai Vidya Institute of Technology,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,73757
2022,R2,2,E113,Sai Vidya Institute of Technology,"CS-
Computer Science & Engineering",GM,48030
2022,R2,2,E113,Sai Vidya Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,31095
2022,R2,2,E113,Sai Vidya Institute of Technology,"IS-
Information Science & Engineering",GM,66941
2022,R2,2,E114,Sambhram Institute of Technology,"CS-
Computer Science & Engineering",GM,71011
2022,R2,2,E114,Sambhram Institute of Technology,"CY-
Computer Science & Engineering (Cyber Security)",GM,59428
2022,R2,2,E114,Sambhram Institute of Technology,"IS-
Information Science & Engineering",GM,41196
2022,R2,2,E116,Sapthagiri College of Engineering,"CS-
Computer Science & Engineering",GM,35527
2022,R2,2,E116,Sapthagiri College of Engineering,"EC-
Electronics & Communicat ion Engineering",GM,75205
2022,R2,2,E116,Sapthagiri College of Engineering,"IS-
Information Science & Engineering",GM,50969
2022,R2,2,E117,SDM College of Engineering & Technology,AI-Artificial Intelligence & Machine Learning,GM,25839
2022,R2,2,E117,SDM College of Engineering & Technology,CH-Chemical Engineering,GM,63976
2022,R2,2,E117,SDM College of Engineering & Technology,"CS-
Computer Science & Engineering",GM,19626
2022,R2,2,E117,SDM College of Engineering & Technology,"EC-
Electronics & Communicat ion Engineering",GM,31681
2022,R2,2,E117,SDM College of Engineering & Technology,EE-Electrical & Electronics Engineering,GM,54429
2022,R2,2,E117,SDM College of Engineering & Technology,"IS-
Information Science & Engineering",GM,24042
2022,R2,2,E117,SDM College of Engineering & Technology,"ME-
Mechanical Engineering",GM,69356
2022,R2,2,E118,SDM Institute of Technology,AD-Artificial Intelligence & Data Science,GM,72812
2022,R2,2,E118,SDM Institute of Technology,"CS-
Computer Science & Engineering",GM,71181
2022,R2,2,E118,SDM Institute of Technology,CV-Civil Engineering,GM,66641
2022,R2,2,E118,SDM Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,62939
2022,R2,2,E118,SDM Institute of Technology,"IS-
Information Science & Engineering",GM,71901
2022,R2,2,E121,Sri SaiRam College of Engineering,"CS-
Computer Science & Engineering",GM,66829
2022,R2,2,E123,Shri Madhwa Vadiraja Institute of Technology & Management,"CS-
Computer Science & Engineering",GM,64883
2022,R2,2,E125,Siddaganga Institute of Technology,AD-Artificial Intelligence & Data Science,GM,9908
2022,R2,2,E125,Siddaganga Institute of Technology,"BT-
Biotechnology",GM,24997
2022,R2,2,E125,Siddaganga Institute of Technology,CH-Chemical Engineering,GM,39009
2022,R2,2,E125,Siddaganga Institute of Technology,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,7830
2022,R2,2,E125,Siddaganga Institute of Technology,"CS-
Computer Science & Engineering",GM,7390
2022,R2,2,E125,Siddaganga Institute of Technology,CV-Civil Engineering,GM,46350
2022,R2,2,E125,Siddaganga Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,15214
2022,R2,2,E125,Siddaganga Institute of Technology,EE-Electrical & Electronics Engineering,GM,22460
2022,R2,2,E125,Siddaganga Institute of Technology,EIE-Electronics & Instrumentation Engineering (Inst. Technology),GM,23541
2022,R2,2,E125,Siddaganga Institute of Technology,ET-Electronics & Telecommunic ation Engineering,GM,18682
2022,R2,2,E125,Siddaganga Institute of Technology,"IS-
Information Science & Engineering",GM,9558
2022,R2,2,E125,Siddaganga Institute of Technology,"ME-
Mechanical Engineering",GM,31133
2022,R2,2,E126,Sir. M. Visvesvaraya Institute of Technology,AI-Artificial Intelligence & Machine Learning,GM,9536
2022,R2,2,E126,Sir. M. Visvesvaraya Institute of Technology,"BT-
Biotechnology",GM,66970
2022,R2,2,E126,Sir. M. Visvesvaraya Institute of Technology,"CS-
Computer Science & Engineering",GM,7610
2022,R2,2,E126,Sir. M. Visvesvaraya Institute of Technology,"CSI-
Computer Science & Engineering (IOT)",GM,9509
2022,R2,2,E126,Sir. M. Visvesvaraya Institute of Technology,CV-Civil Engineering,GM,74666
2022,R2,2,E126,Sir. M. Visvesvaraya Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,15806
2022,R2,2,E126,Sir. M. Visvesvaraya Institute of Technology,EE-Electrical & Electronics Engineering,GM,30527
2022,R2,2,E126,Sir. M. Visvesvaraya Institute of Technology,ET-Electronics & Telecommunic ation Engineering,GM,23328
2022,R2,2,E126,Sir. M. Visvesvaraya Institute of Technology,"IS-
Information Science & Engineering",GM,10219
2022,R2,2,E126,Sir. M. Visvesvaraya Institute of Technology,"ME-
Mechanical Engineering",GM,74238
2022,R2,2,E132,Sri Krishna Institute of Technology,"CS-
Computer Science & Engineering",GM,61883
2022,R2,2,E137,Sri Venkateshwara College of Engineering,"CD-
Computer Science & Engineering (Data Science)",GM,49072
2022,R2,2,E137,Sri Venkateshwara College of Engineering,"CS-
Computer Science & Engineering",GM,68271
2022,R2,2,E137,Sri Venkateshwara College of Engineering,"CY-
Computer Science & Engineering (Cyber Security)",GM,77106
2022,R2,2,E137,Sri Venkateshwara College of Engineering,"IS-
Information Science & Engineering",GM,72273
2022,R2,2,E138,Srinivas Institute of Technology,"AU-
Automobile Engineering",GM,64642
2022,R2,2,E138,Srinivas Institute of Technology,"CS-
Computer Science & Engineering",GM,69781
2022,R2,2,E141,T. John Institute of Technology,AI-Artificial Intelligence & Machine Learning,GM,54749
2022,R2,2,E141,T. John Institute of Technology,"CS-
Computer Science & Engineering",GM,69100
2022,R2,2,E141,T. John Institute of Technology,DS-Data Science,GM,27423
2022,R2,2,E142,The National Institute of Engineering - South Campus,"EC-
Electronics & Communicat ion Engineering",GM,9366
2022,R2,2,E142,The National Institute of Engineering - South Campus,EE-Electrical & Electronics Engineering,GM,16531
2022,R2,2,E142,The National Institute of Engineering - South Campus,"ME-
Mechanical Engineering",GM,26307
2022,R2,2,E145,Vemana Institute of Technology,AI-Artificial Intelligence & Machine Learning,GM,70278
2022,R2,2,E145,Vemana Institute of Technology,"CD-
Computer Science & Engineering (Data Science)",GM,55591
2022,R2,2,E145,Vemana Institute of Technology,"CS-
Computer Science & Engineering",GM,75994
2022,R2,2,E146,Vidya Vikas Institute of Engineering & Technology,"CS-
Computer Science & Engineering",GM,70831
2022,R2,2,E146,Vidya Vikas Institute of Engineering & Technology,"IS-
Information Science & Engineering",GM,73776
2022,R2,2,E147,Vidyavardhaka College of Engineering,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,27370
2022,R2,2,E147,Vidyavardhaka College of Engineering,"CS-
Computer Science & Engineering",GM,21465
2022,R2,2,E147,Vidyavardhaka College of Engineering,CV-Civil Engineering,GM,63604
2022,R2,2,E147,Vidyavardhaka College of Engineering,"EC-
Electronics & Communicat ion Engineering",GM,39824
2022,R2,2,E147,Vidyavardhaka College of Engineering,EE-Electrical & Electronics Engineering,GM,45624
2022,R2,2,E147,Vidyavardhaka College of Engineering,"IS-
Information Science & Engineering",GM,30110
2022,R2,2,E147,Vidyavardhaka College of Engineering,"ME-
Mechanical Engineering",GM,56530
2022,R2,2,E148,Vivekananda College of Engineering & Technology,"CS-
Computer Science & Engineering",GM,66703
2022,R2,2,E149,Vivekananda Institute of Technology,"CS-
Computer Science & Engineering",GM,64407
2022,R2,2,E149,Vivekananda Institute of Technology,"ME-
Mechanical Engineering",GM,28611
2022,R2,2,E152,ATME College of Engineering,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,57266
2022,R2,2,E152,ATME College of Engineering,"CS-
Computer Science & Engineering",GM,74285
2022,R2,2,E152,ATME College of Engineering,EE-Electrical & Electronics Engineering,GM,50605
2022,R2,2,E156,Jyothy Institute of Technology,AI-Artificial Intelligence & Machine Learning,GM,68917
2022,R2,2,E156,Jyothy Institute of Technology,"CS-
Computer Science & Engineering",GM,75118
2022,R2,2,E156,Jyothy Institute of Technology,"EC-
Electronics & Communicat ion Engineering",GM,69393
2022,R2,2,E156,Jyothy Institute of Technology,"IS-
Information Science & Engineering",GM,45882
2022,R2,2,E161,Cambridge Institute of Technology - North Campus,"CS-
Computer Science & Engineering",GM,75692
2022,R2,2,E161,Cambridge Institute of Technology - North Campus,"CY-
Computer Science & Engineering (Cyber Security)",GM,67795
2022,R2,2,E164,Reva University,"AM-
Automation & Robotics Engineering",GM,37211
2022,R2,2,E164,Reva University,"AS-
Aerospace Engineering",GM,51874
2022,R2,2,E164,Reva University,CV-Civil Engineering,GM,71925
2022,R2,2,E164,Reva University,EE-Electrical & Electronics Engineering,GM,61435
2022,R2,2,E164,Reva University,"ME-
Mechanical Engineering",GM,69583
