college_code,branch_code,category,closing_rank,round,year,course_type,round_no,seat_type,previous_year_cutoff
E056,AI-Artificial Intelligence & Machine Learning,GM,99650.0,R1,2025,engineering,1,AT,97828.0
E059,AI-Artificial Intelligence & Machine Learning,GM,66865.0,R1,2025,engineering,1,AT,43922.0
E059,RI-Robotics & Artificial Intelligence,GM,100557.0,R1,2025,engineering,1,AT,84613.0
E060,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,21255.0,R1,2025,engineering,1,AT,13282.0
E060,CV-Civil Engineering,GM,68428.0,R1,2025,engineering,1,AT,40173.0
E061,CV-Civil Engineering,GM,50951.0,R1,2025,engineering,1,AT,39022.0
E062,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,38263.0,R1,2025,engineering,1,AT,26615.0
E062,EE-Electrical & Electronics Engineering,GM,62525.0,R1,2025,engineering,1,AT,97765.0
E064,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,66623.0,R1,2025,engineering,1,AT,40813.0
E064,CV-Civil Engineering,GM,64792.0,R1,2025,engineering,1,AT,48024.0
E065,CA-Computer Science & Engineering (Artificial Intelligence),GM,42189.0,R1,2025,engineering,1,AT,27640.0
E065,CH-Chemical Engineering,GM,69934.0,R1,2025,engineering,1,AT,101712.0
E065,EE-Electrical & Electronics Engineering,GM,78795.0,R1,2025,engineering,1,AT,52279.0
E066,AD-Artificial Intelligence & Data Science,GM,75025.0,R1,2025,engineering,1,AT,34015.0
E067,AD-Artificial Intelligence & Data Science,GM,102001.0,R1,2025,engineering,1,AT,69921.0
E068,AI-Artificial Intelligence & Machine Learning,GM,69505.0,R1,2025,engineering,1,AT,43369.0
E068,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,79126.0,R1,2025,engineering,1,AT,49472.0
E069,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,107509.0,R1,2025,engineering,1,AT,87292.0
E070,AI-Artificial Intelligence & Machine Learning,GM,103283.0,R1,2025,engineering,1,AT,70996.0
E073,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,34553.0,R1,2025,engineering,1,AT,26008.0
E073,CV-Civil Engineering,GM,90015.0,R1,2025,engineering,1,AT,72197.0
E073,EE-Electrical & Electronics Engineering,GM,62087.0,R1,2025,engineering,1,AT,35532.0
E075,AI-Artificial Intelligence & Machine Learning,GM,110959.0,R1,2025,engineering,1,AT,88258.0
E076,AI-Artificial Intelligence & Machine Learning,GM,59221.0,R1,2025,engineering,1,AT,79088.0
E077,AD-Artificial Intelligence & Data Science,GM,1535.0,R1,2025,engineering,1,AT,1660.0
E077,AI-Artificial Intelligence & Machine Learning,GM,1481.0,R1,2025,engineering,1,AT,1756.0
E077,CH-Chemical Engineering,GM,15712.0,R1,2025,engineering,1,AT,13421.0
E077,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1134.0,R1,2025,engineering,1,AT,1227.0
E077,CV-Civil Engineering,GM,17291.0,R1,2025,engineering,1,AT,16724.0
E077,EE-Electrical & Electronics Engineering,GM,4111.0,R1,2025,engineering,1,AT,2993.0
E077,IM-Industrial Engineering & Management,GM,15512.0,R1,2025,engineering,1,AT,14407.0
E077,MD-Medical Electronics Engineering,GM,18788.0,R1,2025,engineering,1,AT,19386.0
E078,CA-Computer Science & Engineering (Artificial Intelligence),GM,77541.0,R1,2025,engineering,1,AT,53376.0
E078,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,76224.0,R1,2025,engineering,1,AT,60532.0
E078,CV-Civil Engineering,GM,106183.0,R1,2025,engineering,1,AT,91758.0
E079,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,67395.0,R1,2025,engineering,1,AT,54392.0
E079,CV-Civil Engineering,GM,108604.0,R1,2025,engineering,1,AT,94432.0
E079,EE-Electrical & Electronics Engineering,GM,93772.0,R1,2025,engineering,1,AT,96702.0
E080,AI-Artificial Intelligence & Machine Learning,GM,110453.0,R1,2025,engineering,1,AT,63646.0
E080,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,91128.0,R1,2025,engineering,1,AT,49541.0
E080,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,80877.0,R1,2025,engineering,1,AT,95789.0
E080,RI-Robotics & Artificial Intelligence,GM,82338.0,R1,2025,engineering,1,AT,87636.0
E082,AD-Artificial Intelligence & Data Science,GM,88161.0,R1,2025,engineering,1,AT,70280.0
E082,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,87706.0,R1,2025,engineering,1,AT,72058.0
E082,CV-Civil Engineering,GM,88246.0,R1,2025,engineering,1,AT,80595.0
E083,AI-Artificial Intelligence & Machine Learning,GM,104732.0,R1,2025,engineering,1,AT,97837.0
E084,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,110636.0,R1,2025,engineering,1,AT,96960.0
E085,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,9935.0,R1,2025,engineering,1,AT,5297.0
E089,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,9583.0,R1,2025,engineering,1,AT,9901.0
E089,CV-Civil Engineering,GM,21294.0,R1,2025,engineering,1,AT,30696.0
E089,EE-Electrical & Electronics Engineering,GM,15741.0,R1,2025,engineering,1,AT,21262.0
E090,AI-Artificial Intelligence & Machine Learning,GM,29423.0,R1,2025,engineering,1,AT,18578.0
E090,CV-Civil Engineering,GM,108265.0,R1,2025,engineering,1,AT,100785.0
E090,EE-Electrical & Electronics Engineering,GM,110525.0,R1,2025,engineering,1,AT,59211.0
E094,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,72777.0,R1,2025,engineering,1,AT,82466.0
E095,CH-Chemical Engineering,GM,5309.0,R1,2025,engineering,1,AT,5878.0
E095,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,480.0,R1,2025,engineering,1,AT,321.0
E095,CV-Civil Engineering,GM,9731.0,R1,2025,engineering,1,AT,9115.0
E095,EE-Electrical & Electronics Engineering,GM,1234.0,R1,2025,engineering,1,AT,1501.0
E095,IM-Industrial Engineering & Management,GM,8627.0,R1,2025,engineering,1,AT,7754.0
E096,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,106963.0,R1,2025,engineering,1,AT,96804.0
E098,AI-Artificial Intelligence & Machine Learning,GM,107722.0,R1,2025,engineering,1,AT,98063.0
E099,AI-Artificial Intelligence & Machine Learning,GM,84409.0,R1,2025,engineering,1,AT,48062.0
E099,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,110484.0,R1,2025,engineering,1,AT,69001.0
E099,RA-Robotics & Automation,GM,85937.0,R1,2025,engineering,1,AT,85503.0
E100,AD-Artificial Intelligence & Data Science,GM,81336.0,R1,2025,engineering,1,AT,76726.0
E102,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,92820.0,R1,2025,engineering,1,AT,52980.0
E104,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,21176.0,R1,2025,engineering,1,AT,12531.0
E104,CV-Civil Engineering,GM,53354.0,R1,2025,engineering,1,AT,54187.0
E104,EE-Electrical & Electronics Engineering,GM,26020.0,R1,2025,engineering,1,AT,16924.0
E107,AI-Artificial Intelligence & Machine Learning,GM,32855.0,R1,2025,engineering,1,AT,22194.0
E107,CV-Civil Engineering,GM,107641.0,R1,2025,engineering,1,AT,66572.0
E107,EE-Electrical & Electronics Engineering,GM,69699.0,R1,2025,engineering,1,AT,30949.0
E108,AD-Artificial Intelligence & Data Science,GM,103949.0,R1,2025,engineering,1,AT,37012.0
E108,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,105536.0,R1,2025,engineering,1,AT,45267.0
E109,AD-Artificial Intelligence & Data Science,GM,106414.0,R1,2025,engineering,1,AT,100170.0
E109,AI-Artificial Intelligence & Machine Learning,GM,100305.0,R1,2025,engineering,1,AT,97160.0
E109,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,93242.0,R1,2025,engineering,1,AT,91347.0
E110,AD-Artificial Intelligence & Data Science,GM,101776.0,R1,2025,engineering,1,AT,96379.0
E112,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,64718.0,R1,2025,engineering,1,AT,64358.0
E112,RA-Robotics & Automation,GM,109219.0,R1,2025,engineering,1,AT,100708.0
E113,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,98922.0,R1,2025,engineering,1,AT,56059.0
E114,AD-Artificial Intelligence & Data Science,GM,103357.0,R1,2025,engineering,1,AT,96066.0
E114,AI-Artificial Intelligence & Machine Learning,GM,107883.0,R1,2025,engineering,1,AT,101329.0
E117,AI-Artificial Intelligence & Machine Learning,GM,39776.0,R1,2025,engineering,1,AT,26483.0
E117,CH-Chemical Engineering,GM,42737.0,R1,2025,engineering,1,AT,65175.0
E117,CV-Civil Engineering,GM,106737.0,R1,2025,engineering,1,AT,71844.0
E117,EE-Electrical & Electronics Engineering,GM,65635.0,R1,2025,engineering,1,AT,45870.0
E118,AD-Artificial Intelligence & Data Science,GM,64100.0,R1,2025,engineering,1,AT,26950.0
E121,AI-Artificial Intelligence & Machine Learning,GM,100054.0,R1,2025,engineering,1,AT,74797.0
E121,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,99579.0,R1,2025,engineering,1,AT,99495.0
E122,AD-Artificial Intelligence & Data Science,GM,75557.0,R1,2025,engineering,1,AT,90432.0
E123,AD-Artificial Intelligence & Data Science,GM,62552.0,R1,2025,engineering,1,AT,84686.0
E123,AI-Artificial Intelligence & Machine Learning,GM,68554.0,R1,2025,engineering,1,AT,99187.0
E124,AD-Artificial Intelligence & Data Science,GM,95597.0,R1,2025,engineering,1,AT,85977.0
E124,AI-Artificial Intelligence & Machine Learning,GM,109969.0,R1,2025,engineering,1,AT,99396.0
E125,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,10584.0,R1,2025,engineering,1,AT,6953.0
E126,AI-Artificial Intelligence & Machine Learning,GM,13648.0,R1,2025,engineering,1,AT,8580.0
E126,CV-Civil Engineering,GM,55967.0,R1,2025,engineering,1,AT,42903.0
E126,EE-Electrical & Electronics Engineering,GM,31113.0,R1,2025,engineering,1,AT,21187.0
E126,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,14478.0,R1,2025,engineering,1,AT,8994.0
E126,RI-Robotics & Artificial Intelligence,GM,18604.0,R1,2025,engineering,1,AT,10627.0
E132,AI-Artificial Intelligence & Machine Learning,GM,99691.0,R1,2025,engineering,1,AT,100258.0
E137,CA-Computer Science & Engineering (Artificial Intelligence),GM,54335.0,R1,2025,engineering,1,AT,37797.0
E138,AD-Artificial Intelligence & Data Science,GM,88041.0,R1,2025,engineering,1,AT,95741.0
E138,AI-Artificial Intelligence & Machine Learning,GM,82632.0,R1,2025,engineering,1,AT,61016.0
E138,MR-Marine Engineering,GM,104135.0,R1,2025,engineering,1,AT,97836.0
E141,AI-Artificial Intelligence & Machine Learning,GM,85430.0,R1,2025,engineering,1,AT,74209.0
E141,DS-Data Science,GM,82758.0,R1,2025,engineering,1,AT,82096.0
E141,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),GM,85908.0,R1,2025,engineering,1,AT,101709.0
E142,EE-Electrical & Electronics Engineering,GM,15509.0,R1,2025,engineering,1,AT,16889.0
E145,AI-Artificial Intelligence & Machine Learning,GM,84424.0,R1,2025,engineering,1,AT,61806.0
E147,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,47161.0,R1,2025,engineering,1,AT,30879.0
E147,CV-Civil Engineering,GM,73164.0,R1,2025,engineering,1,AT,57032.0
E147,EE-Electrical & Electronics Engineering,GM,64871.0,R1,2025,engineering,1,AT,39005.0
E148,AI-Artificial Intelligence & Machine Learning,GM,108648.0,R1,2025,engineering,1,AT,97945.0
E152,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,84726.0,R1,2025,engineering,1,AT,73127.0
E156,AI-Artificial Intelligence & Machine Learning,GM,85311.0,R1,2025,engineering,1,AT,56566.0
E164,CV-Civil Engineering,GM,60896.0,R1,2025,engineering,1,AT,42827.0
E165,CV-Civil Engineering,GM,106343.0,R1,2025,engineering,1,AT,64220.0
E165,EE-Electrical & Electronics Engineering,GM,60171.0,R1,2025,engineering,1,AT,35657.0
E171,CCA-Civil Engineering with Computer Application,GM,92790.0,R1,2025,engineering,1,AT,57535.0
E171,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,5466.0,R1,2025,engineering,1,AT,4471.0
E171,RI-Robotics & Artificial Intelligence,GM,9585.0,R1,2025,engineering,1,AT,19581.0
E172,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,74215.0,R1,2025,engineering,1,AT,63339.0
E173,CV-Civil Engineering,GM,86302.0,R1,2025,engineering,1,AT,96361.0
E173,EE-Electrical & Electronics Engineering,GM,72941.0,R1,2025,engineering,1,AT,49532.0
E173,VLS-VLSI,GM,57294.0,R1,2025,engineering,1,AT,49950.0
E183,AI-Artificial Intelligence & Machine Learning,GM,73933.0,R1,2025,engineering,1,AT,55571.0
E194,AI-Artificial Intelligence & Machine Learning,GM,58347.0,R1,2025,engineering,1,AT,49971.0
E194,CV-Civil Engineering,GM,92556.0,R1,2025,engineering,1,AT,92151.0
E195,AD-Artificial Intelligence & Data Science,GM,55845.0,R1,2025,engineering,1,AT,61329.0
E195,AI-Artificial Intelligence & Machine Learning,GM,103040.0,R1,2025,engineering,1,AT,48052.0
E197,CV-Civil Engineering,GM,26574.0,R1,2025,engineering,1,AT,13858.0
E203,AI-Artificial Intelligence & Machine Learning,GM,53616.0,R1,2025,engineering,1,AT,51228.0
E203,CV-Civil Engineering,GM,81346.0,R1,2025,engineering,1,AT,88519.0
E205,AI-Artificial Intelligence & Machine Learning,GM,111222.0,R1,2025,engineering,1,AT,93010.0
E205,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,109004.0,R1,2025,engineering,1,AT,99345.0
E207,AD-Artificial Intelligence & Data Science,GM,55776.0,R1,2025,engineering,1,AT,43164.0
E207,AI-Artificial Intelligence & Machine Learning,GM,56672.0,R1,2025,engineering,1,AT,37340.0
E208,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,101469.0,R1,2025,engineering,1,AT,87711.0
E209,AD-Artificial Intelligence & Data Science,GM,110705.0,R1,2025,engineering,1,AT,88496.0
E209,AI-Artificial Intelligence & Machine Learning,GM,108541.0,R1,2025,engineering,1,AT,98399.0
E209,CA-Computer Science & Engineering (Artificial Intelligence),GM,108579.0,R1,2025,engineering,1,AT,61382.0
E209,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,79094.0,R1,2025,engineering,1,AT,100820.0
E209,DS-Data Science,GM,74590.0,R1,2025,engineering,1,AT,101425.0
E212,AI-Artificial Intelligence & Machine Learning,GM,75039.0,R1,2025,engineering,1,AT,91244.0
E212,EE-Electrical & Electronics Engineering,GM,89812.0,R1,2025,engineering,1,AT,70059.0
E001,AI-Artificial Intelligence & Machine Learning,GM,52746.0,R2,2025,engineering,2,AT,30872.0
E001,AI-Artificial Intelligence & Machine Learning,KKR,86498.0,R2,2025,engineering,2,AT,41746.0
E001,CD-Computer Science & Engineering (Data Science),GM,53623.0,R2,2025,engineering,2,AT,29925.0
E001,CD-Computer Science & Engineering (Data Science),KKR,102464.0,R2,2025,engineering,2,AT,62558.0
E001,CS-Computer Science & Engineering,GM,51728.0,R2,2025,engineering,2,AT,27702.0
E001,CS-Computer Science & Engineering,KKR,95420.0,R2,2025,engineering,2,AT,53948.0
E001,EE-Electrical & Electronics Engineering,GM,104887.0,R2,2025,engineering,2,AT,89954.0
E003,AS-Aerospace Engineering,GM,90119.0,R2,2025,engineering,2,AT,84122.0
E003,CS-Computer Science & Engineering,GM,104746.0,R2,2025,engineering,2,AT,99710.0
E003,CY-Computer Science & Engineering (Cyber Security),GM,98461.0,R2,2025,engineering,2,AT,83190.0
E004,AI-Artificial Intelligence & Machine Learning,GM,106484.0,R2,2025,engineering,2,AT,83320.0
E004,CS-Computer Science & Engineering,GM,59442.0,R2,2025,engineering,2,AT,94331.0
E005,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,91347.0,R2,2025,engineering,2,AT,97763.0
E005,CS-Computer Science & Engineering,GM,111733.0,R2,2025,engineering,2,AT,47617.0
E005,CY-Computer Science & Engineering (Cyber Security),GM,104762.0,R2,2025,engineering,2,AT,28781.0
E006,CS-Computer Science & Engineering,GM,107931.0,R2,2025,engineering,2,AT,96523.0
E007,AI-Artificial Intelligence & Machine Learning,GM,109229.0,R2,2025,engineering,2,AT,91258.0
E007,CD-Computer Science & Engineering (Data Science),GM,92944.0,R2,2025,engineering,2,AT,100868.0
E007,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,111096.0,R2,2025,engineering,2,AT,85379.0
E007,CS-Computer Science & Engineering,GM,109518.0,R2,2025,engineering,2,AT,67344.0
E007,CS-Computer Science & Engineering,KKR,108388.0,R2,2025,engineering,2,AT,94314.0
E007,EE-Electrical & Electronics Engineering,GM,70900.0,R2,2025,engineering,2,AT,61791.0
E011,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,94218.0,R2,2025,engineering,2,AT,101878.0
E011,CS-Computer Science & Engineering,GM,41643.0,R2,2025,engineering,2,AT,94338.0
E012,AI-Artificial Intelligence & Machine Learning,GM,92297.0,R2,2025,engineering,2,AT,68291.0
E012,CD-Computer Science & Engineering (Data Science),GM,111230.0,R2,2025,engineering,2,AT,70025.0
E012,CS-Computer Science & Engineering,GM,85478.0,R2,2025,engineering,2,AT,46740.0
E012,CS-Computer Science & Engineering,KKR,71316.0,R2,2025,engineering,2,AT,96334.0
E015,AI-Artificial Intelligence & Machine Learning,GM,30837.0,R2,2025,engineering,2,AT,20141.0
E015,AI-Artificial Intelligence & Machine Learning,KKR,57776.0,R2,2025,engineering,2,AT,51067.0
E015,CS-Computer Science & Engineering,GM,24582.0,R2,2025,engineering,2,AT,16889.0
E015,CS-Computer Science & Engineering,KKR,52860.0,R2,2025,engineering,2,AT,40955.0
E015,EC-Electronics & Communication Engineering,KKR,63087.0,R2,2025,engineering,2,AT,67647.0
E015,EE-Electrical & Electronics Engineering,GM,62330.0,R2,2025,engineering,2,AT,51772.0
E015,IS-Information Science & Engineering,KKR,59005.0,R2,2025,engineering,2,AT,51960.0
E016,AR-Automation & Robotics Engineering,KKR,111016.0,R2,2025,engineering,2,AT,62445.0
E016,CA-Computer Science & Engineering (Artificial Intelligence),GM,33066.0,R2,2025,engineering,2,AT,19200.0
E016,CA-Computer Science & Engineering (Artificial Intelligence),KKR,48608.0,R2,2025,engineering,2,AT,33637.0
E016,CS-Computer Science & Engineering,GM,31388.0,R2,2025,engineering,2,AT,16998.0
E016,CS-Computer Science & Engineering,KKR,41231.0,R2,2025,engineering,2,AT,25837.0
E016,CV-Civil Engineering,GM,111127.0,R2,2025,engineering,2,AT,94080.0
E016,EC-Electronics & Communication Engineering,KKR,97034.0,R2,2025,engineering,2,AT,60684.0
E016,EE-Electrical & Electronics Engineering,GM,110581.0,R2,2025,engineering,2,AT,69109.0
E016,EE-Electrical & Electronics Engineering,KKR,107292.0,R2,2025,engineering,2,AT,87923.0
E017,AI-Artificial Intelligence & Machine Learning,GM,86938.0,R2,2025,engineering,2,AT,80806.0
E017,CA-Computer Science & Engineering (Artificial Intelligence),GM,73490.0,R2,2025,engineering,2,AT,80639.0
E019,AI-Artificial Intelligence & Machine Learning,GM,12943.0,R2,2025,engineering,2,AT,7983.0
E019,AI-Artificial Intelligence & Machine Learning,KKR,33260.0,R2,2025,engineering,2,AT,23964.0
E019,CD-Computer Science & Engineering (Data Science),GM,10496.0,R2,2025,engineering,2,AT,7768.0
E019,CD-Computer Science & Engineering (Data Science),KKR,32551.0,R2,2025,engineering,2,AT,26792.0
E019,CS-Computer Science & Engineering,GM,9177.0,R2,2025,engineering,2,AT,6537.0
E019,CS-Computer Science & Engineering,KKR,28602.0,R2,2025,engineering,2,AT,19966.0
E019,CV-Civil Engineering,GM,84998.0,R2,2025,engineering,2,AT,97516.0
E019,EC-Electronics & Communication Engineering,KKR,43337.0,R2,2025,engineering,2,AT,44112.0
E019,EE-Electrical & Electronics Engineering,GM,29168.0,R2,2025,engineering,2,AT,24071.0
E019,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),KKR,34220.0,R2,2025,engineering,2,AT,32750.0
E019,IS-Information Science & Engineering,KKR,35811.0,R2,2025,engineering,2,AT,30504.0
E019,RI-Robotics & Artificial Intelligence,KKR,58765.0,R2,2025,engineering,2,AT,50052.0
E019,VL-Electronics Engineering (VLSI Design & Technology),KKR,70401.0,R2,2025,engineering,2,AT,89330.0
E020,AI-Artificial Intelligence & Machine Learning,GM,107728.0,R2,2025,engineering,2,AT,85968.0
E020,CE-Computer Engineering,GM,100965.0,R2,2025,engineering,2,AT,100826.0
E020,CS-Computer Science & Engineering,GM,81326.0,R2,2025,engineering,2,AT,98636.0
E021,AI-Artificial Intelligence & Machine Learning,GM,111412.0,R2,2025,engineering,2,AT,100899.0
E021,CD-Computer Science & Engineering (Data Science),GM,111716.0,R2,2025,engineering,2,AT,81541.0
E021,CS-Computer Science & Engineering,GM,110850.0,R2,2025,engineering,2,AT,61039.0
E021,CS-Computer Science & Engineering,KKR,109579.0,R2,2025,engineering,2,AT,93768.0
E024,AI-Artificial Intelligence & Machine Learning,GM,103197.0,R2,2025,engineering,2,AT,96627.0
E024,CS-Computer Science & Engineering,GM,92928.0,R2,2025,engineering,2,AT,76915.0
E024,CS-Computer Science & Engineering,KKR,93452.0,R2,2025,engineering,2,AT,91015.0
E026,CS-Computer Science & Engineering,GM,106797.0,R2,2025,engineering,2,AT,93560.0
E027,AD-Artificial Intelligence & Data Science,GM,4049.0,R2,2025,engineering,2,AT,2742.0
E027,AD-Artificial Intelligence & Data Science,KKR,17172.0,R2,2025,engineering,2,AT,12412.0
E027,AI-Artificial Intelligence & Machine Learning,GM,4569.0,R2,2025,engineering,2,AT,3038.0
E027,AI-Artificial Intelligence & Machine Learning,KKR,16435.0,R2,2025,engineering,2,AT,10322.0
E027,"BT-
Biotechnology",KKR,76894.0,R2,2025,engineering,2,AT,85778.0
E027,CB-Computer Science & Business Systems,GM,4349.0,R2,2025,engineering,2,AT,2746.0
E027,CB-Computer Science & Business Systems,KKR,19646.0,R2,2025,engineering,2,AT,13973.0
E027,CD-Computer Science & Engineering (Data Science),GM,3854.0,R2,2025,engineering,2,AT,2436.0
E027,CD-Computer Science & Engineering (Data Science),KKR,17078.0,R2,2025,engineering,2,AT,7825.0
E027,CH-Chemical Engineering,GM,25041.0,R2,2025,engineering,2,AT,21818.0
E027,CH-Chemical Engineering,KKR,106796.0,R2,2025,engineering,2,AT,86120.0
E027,CS-Computer Science & Engineering,GM,3689.0,R2,2025,engineering,2,AT,2365.0
E027,CS-Computer Science & Engineering,KKR,14570.0,R2,2025,engineering,2,AT,6652.0
E027,CV-Civil Engineering,GM,31147.0,R2,2025,engineering,2,AT,28307.0
E027,CV-Civil Engineering,KKR,66307.0,R2,2025,engineering,2,AT,77487.0
E027,EC-Electronics & Communication Engineering,KKR,19669.0,R2,2025,engineering,2,AT,16231.0
E027,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),KKR,17185.0,R2,2025,engineering,2,AT,10638.0
E027,ME-Mechanical Engineering,KKR,73003.0,R2,2025,engineering,2,AT,49030.0
E028,AI-Artificial Intelligence & Machine Learning,GM,16633.0,R2,2025,engineering,2,AT,8959.0
E028,AI-Artificial Intelligence & Machine Learning,KKR,41835.0,R2,2025,engineering,2,AT,32944.0
E028,CB-Computer Science & Business Systems,GM,15601.0,R2,2025,engineering,2,AT,7419.0
E028,CB-Computer Science & Business Systems,KKR,43905.0,R2,2025,engineering,2,AT,27782.0
E028,CS-Computer Science & Engineering,GM,14153.0,R2,2025,engineering,2,AT,7109.0
E028,CS-Computer Science & Engineering,KKR,40297.0,R2,2025,engineering,2,AT,26964.0
E028,CV-Civil Engineering,GM,68667.0,R2,2025,engineering,2,AT,48530.0
E028,EC-Electronics & Communication Engineering,KKR,54977.0,R2,2025,engineering,2,AT,46639.0
E028,EE-Electrical & Electronics Engineering,GM,26385.0,R2,2025,engineering,2,AT,19198.0
E032,AD-Artificial Intelligence & Data Science,GM,24251.0,R2,2025,engineering,2,AT,19447.0
E032,AD-Artificial Intelligence & Data Science,KKR,63963.0,R2,2025,engineering,2,AT,52197.0
E032,AI-Artificial Intelligence & Machine Learning,GM,22998.0,R2,2025,engineering,2,AT,19848.0
E032,AI-Artificial Intelligence & Machine Learning,KKR,59185.0,R2,2025,engineering,2,AT,50273.0
E032,CD-Computer Science & Engineering (Data Science),GM,19813.0,R2,2025,engineering,2,AT,15437.0
E032,CD-Computer Science & Engineering (Data Science),KKR,69259.0,R2,2025,engineering,2,AT,55443.0
E032,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,18611.0,R2,2025,engineering,2,AT,14487.0
E032,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,50674.0,R2,2025,engineering,2,AT,49792.0
E032,CS-Computer Science & Engineering,GM,18084.0,R2,2025,engineering,2,AT,13498.0
E032,CS-Computer Science & Engineering,KKR,45058.0,R2,2025,engineering,2,AT,38556.0
E032,EC-Electronics & Communication Engineering,KKR,94161.0,R2,2025,engineering,2,AT,89534.0
E032,IS-Information Science & Engineering,KKR,74304.0,R2,2025,engineering,2,AT,63050.0
E033,AI-Artificial Intelligence & Machine Learning,GM,59221.0,R2,2025,engineering,2,AT,36875.0
E033,CD-Computer Science & Engineering (Data Science),GM,58396.0,R2,2025,engineering,2,AT,35252.0
E033,CS-Computer Science & Engineering,GM,58952.0,R2,2025,engineering,2,AT,30395.0
E033,CS-Computer Science & Engineering,KKR,106519.0,R2,2025,engineering,2,AT,91612.0
E033,EE-Electrical & Electronics Engineering,GM,98440.0,R2,2025,engineering,2,AT,102197.0
E035,CS-Computer Science & Engineering,GM,88016.0,R2,2025,engineering,2,AT,89505.0
E038,CS-Computer Science & Engineering,GM,63276.0,R2,2025,engineering,2,AT,101248.0
E039,CD-Computer Science & Engineering (Data Science),GM,37213.0,R2,2025,engineering,2,AT,22881.0
E039,CS-Computer Science & Engineering,GM,35187.0,R2,2025,engineering,2,AT,21935.0
E039,CS-Computer Science & Engineering,KKR,65823.0,R2,2025,engineering,2,AT,46617.0
E039,CY-Computer Science & Engineering (Cyber Security),GM,37819.0,R2,2025,engineering,2,AT,24214.0
E039,CY-Computer Science & Engineering (Cyber Security),KKR,73702.0,R2,2025,engineering,2,AT,49312.0
E039,EC-Electronics & Communication Engineering,KKR,96589.0,R2,2025,engineering,2,AT,66289.0
E039,IC-Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),KKR,76449.0,R2,2025,engineering,2,AT,62184.0
E039,IS-Information Science & Engineering,KKR,79199.0,R2,2025,engineering,2,AT,59021.0
E040,AE-Aeronautical Engineering,KKR,59439.0,R2,2025,engineering,2,AT,68274.0
E040,AI-Artificial Intelligence & Machine Learning,GM,6201.0,R2,2025,engineering,2,AT,4314.0
E040,AI-Artificial Intelligence & Machine Learning,KKR,19685.0,R2,2025,engineering,2,AT,13569.0
E040,CD-Computer Science & Engineering (Data Science),GM,5740.0,R2,2025,engineering,2,AT,3861.0
E040,CD-Computer Science & Engineering (Data Science),KKR,20497.0,R2,2025,engineering,2,AT,14035.0
E040,CG-Computer Science & Design,GM,7492.0,R2,2025,engineering,2,AT,5261.0
